날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액
2018-02-05,1487.99,1498.1,1480.99,1489.41,143693847,8263559557872,1578528023269790
2018-02-06,1455.2,1473.56,1439.81,1468.49,199372022,10371473651627,1556773587022210
2018-02-07,1488.41,1488.61,1429.82,1429.82,154698671,9298597786804,1516597823270820
2018-02-08,1432.08,1451.05,1429.19,1441.13,158769041,10430958812463,1526579124029925
2018-02-09,1402.01,1419.65,1401.73,1411.9,138449265,8212915363740,1496439968175220
2018-02-12,1423.66,1436.3,1416.36,1427.55,114108175,6398759342890,1510351800304895
2018-02-13,1439.39,1452.19,1430.3,1434.38,114259384,6769068044401,1515320153497045
2018-02-14,1446.41,1456.33,1444.98,1454.65,96314751,5830722402248,1535231010415090
2018-02-19,1474.29,1475.82,1457.56,1469.18,101195604,6191335945531,1551056857410610
2018-02-20,1461.87,1465.72,1446.54,1449.26,85297793,4854689713649,1531068494855360
2018-02-21,1451.22,1460.38,1441.72,1458.37,90114430,5455577951884,1541151635002385
2018-02-22,1450.03,1453.18,1442.13,1447.7,88357039,4600298529931,1530782522943325
2018-02-23,1455.37,1469.73,1455.37,1469.73,102436893,5558073827705,1554660381206070
2018-02-26,1478.17,1478.68,1467.37,1473.57,119778003,5575665036361,1559127559514130
2018-02-27,1484.99,1489.77,1474.77,1474.77,101335927,5842864492049,1558541326119565
2018-02-28,1468.37,1477.2,1455.14,1456.18,128868284,7488615895023,1538924103849825
2018-03-02,1443.65,1446.28,1431.67,1441.22,115655213,6222204435564,1524046834469985
2018-03-05,1444.05,1445.81,1423.89,1424.35,98358272,5936562463429,1506649309314910
2018-03-06,1441.03,1451.07,1436.17,1449.97,113425927,6552305819558,1530770447737685
2018-03-07,1450.79,1461.83,1439.47,1443.03,141379683,9444647767927,1521986636790740
2018-03-08,1456.02,1463.85,1447.22,1463.82,130866903,9146071011060,1542481631945685
2018-03-09,1469.9,1490.21,1464.94,1477.92,146488802,8458093581462,1559375705111545
2018-03-12,1494.55,1497.24,1487.61,1493.11,123126969,6556404556895,1575409194399020
2018-03-13,1494.08,1502.83,1490.88,1502.83,122980642,8065153850059,1582666340599355
2018-03-14,1492.2,1499.02,1490.85,1498.2,101171217,6136403363643,1577655560072790
2018-03-15,1498.61,1505.73,1488.69,1501.76,105314747,6330462351348,1581638566290755
2018-03-16,1503.0,1505.11,1491.22,1502.9,114553221,6662639260500,1582724570361725
2018-03-19,1501.34,1503.0,1488.54,1490.43,101452879,5300866112054,1569537714385515
2018-03-20,1479.01,1498.76,1478.52,1498.76,92691599,5222987114410,1577850327151420
2018-03-21,1500.59,1503.87,1497.51,1497.6,106779713,6040504409806,1577097464114120
2018-03-22,1504.27,1512.33,1496.32,1503.12,129776932,6612540029170,1582736790240220
2018-03-23,1471.49,1473.96,1447.82,1450.26,146239630,8013774691064,1529689148882130
2018-03-26,1448.89,1464.36,1439.77,1464.36,134713237,6571260426952,1545903322858800
2018-03-27,1475.4,1476.12,1465.79,1470.46,126447895,6414934040022,1555761024627090
2018-03-28,1452.93,1455.7,1442.75,1449.75,122812518,7137091557790,1533643182221850
2018-03-29,1451.29,1463.67,1446.09,1461.19,106704040,6763934681654,1546515867761875
2018-03-30,1471.85,1475.02,1464.81,1464.88,130642085,5515014940080,1551133286280605
2018-04-02,1469.78,1476.38,1459.9,1461.58,116525303,5614422850621,1549758131780590
2018-04-03,1447.47,1459.23,1442.51,1459.23,163872069,6680394403519,1548730825188005
2018-04-04,1463.44,1463.44,1436.61,1437.77,183159084,7568069548522,1527065057713000
2018-04-05,1449.96,1464.53,1446.29,1457.73,207471995,6853346059937,1545713228799240
2018-04-06,1446.3,1454.8,1443.66,1451.66,149498797,6460040579509,1540424745424520
2018-04-09,1448.62,1461.53,1448.54,1460.21,134163229,6214371935272,1549969963035590
2018-04-10,1456.5,1465.94,1442.71,1462.4,122268253,6557946234063,1554136825817800
2018-04-11,1467.05,1469.21,1455.82,1458.14,137264812,6588876254200,1548909432749335
2018-04-12,1462.56,1465.54,1456.84,1457.69,134416801,7193376529928,1546596874152580
2018-04-13,1462.94,1468.53,1458.99,1465.34,121550594,5893503470566,1556580239491715
2018-04-16,1472.39,1472.66,1462.42,1466.93,97873350,4901952617663,1557685390294195
2018-04-17,1468.62,1472.98,1461.74,1464.89,102479083,5234708829369,1555950670765285
2018-04-18,1473.82,1485.35,1473.74,1481.39,127995398,6243487884238,1571102289735395
2018-04-19,1483.73,1488.77,1479.51,1485.77,153279310,8105742021038,1572231240272415
2018-04-20,1479.64,1483.44,1473.79,1476.48,131559359,6589746211844,1565513436560465
2018-04-23,1473.82,1477.93,1469.84,1474.91,161414507,7321603853778,1562257112168615
2018-04-24,1476.67,1477.16,1460.62,1465.14,131140499,7073653796405,1554442651153600
2018-04-25,1452.65,1459.51,1447.95,1457.28,112236551,6722772991814,1545777143553805
2018-04-26,1464.72,1479.58,1461.81,1475.82,127522561,7012127405395,1563819678409435
2018-04-27,1491.02,1497.41,1482.58,1489.11,123264909,7290832847973,1576409815293655
2018-04-30,1493.66,1499.74,1491.65,1499.68,225790584,7502759447080,1588616778989510
2018-05-02,1498.91,1500.86,1492.39,1494.67,205046793,9313017590934,1579968305223830
2018-05-03,1496.14,1496.66,1485.15,1485.15,144764962,6354253691793,1568657906874680
2018-05-04,1485.5,1487.34,1466.6,1466.6,203379087,9267652071828,1550726910151440
2018-05-08,1471.88,1479.52,1454.76,1458.37,173219582,8343961431968,1541576947361490
2018-05-09,1459.42,1460.69,1443.92,1455.59,164805409,8540325196813,1541692217570950
2018-05-10,1464.75,1468.17,1458.22,1468.05,154222034,7603528189131,1553267818598550
2018-05-11,1471.07,1479.73,1470.41,1474.62,140125547,6158456608522,1561563625156050
2018-05-14,1476.71,1478.61,1466.92,1469.06,175799907,7550880977608,1556293471873090
2018-05-15,1470.4,1473.15,1456.61,1458.16,166588443,7367008931129,1545852529149435
2018-05-16,1453.36,1466.57,1453.33,1463.26,167329092,7612648530092,1550958113516685
2018-05-17,1469.73,1471.29,1456.44,1456.64,152207236,6216641571335,1543483371335055
2018-05-18,1461.93,1463.97,1457.68,1462.63,113857959,5293789487000,1551011725228500
2018-05-21,1464.64,1471.56,1454.63,1467.0,118775246,4913934541232,1554420958728770
2018-05-23,1468.24,1479.11,1466.13,1475.72,161877839,7888852843918,1559522929936280
2018-05-24,1478.8,1481.41,1469.28,1473.81,116124799,5588853264208,1557916012865905
2018-05-25,1467.02,1481.18,1464.54,1477.6,165038463,7899908040445,1559834678757975
2018-05-28,1478.13,1486.42,1476.45,1482.41,209606351,8265346130197,1566527937792595
2018-05-29,1481.5,1484.69,1467.74,1468.27,162616545,7590012615498,1552177541104755
2018-05-30,1463.05,1465.22,1434.28,1440.61,168820480,8225530034340,1523813005655575
2018-05-31,1453.5,1454.32,1443.11,1448.62,250630290,12147313946155,1532036195080125
2018-06-01,1444.86,1462.4,1443.84,1458.64,155270872,7266788794067,1543262259047300
2018-06-04,1460.93,1467.65,1458.9,1464.02,136863142,6925887503889,1547636756320970
2018-06-05,1466.05,1469.17,1455.58,1467.9,140869396,6501055993134,1551531773866045
2018-06-07,1477.89,1482.99,1473.98,1477.38,138340355,6700386470972,1562866484904410
2018-06-08,1474.02,1475.12,1462.5,1464.18,124499353,6154137926057,1549807165209245
2018-06-11,1465.26,1474.5,1460.75,1474.04,124169910,5618427593523,1560067459698140
2018-06-12,1476.92,1480.39,1470.56,1473.75,152338994,6998911947222,1558440373571850
2018-06-14,1464.1,1464.83,1447.72,1448.48,181125065,8662206857076,1534277063378360
2018-06-15,1454.1,1454.67,1437.7,1437.82,166280798,7973138852110,1532403998401520
2018-06-18,1437.8,1438.75,1412.25,1419.67,163247263,7336840300700,1513801194560465
2018-06-19,1417.9,1422.08,1397.29,1399.24,156644091,7109810610761,1490579782070410
2018-06-20,1407.3,1421.56,1403.45,1415.11,147411847,6486505520841,1508390595040910
2018-06-21,1415.34,1419.07,1399.66,1399.66,136986373,5885494654895,1491063908589840
2018-06-22,1389.98,1412.55,1388.53,1412.51,127165723,5612101956802,1505971619622045
2018-06-25,1409.13,1414.96,1399.31,1412.16,105682159,5079649364603,1505933152994905
2018-06-26,1397.37,1414.18,1393.37,1409.32,122950715,5600456813130,1502680088177000
2018-06-27,1409.36,1416.5,1406.26,1406.51,127512148,6055549135378,1497807595025445
2018-06-28,1395.8,1400.19,1385.1,1386.96,111359499,5060743822065,1475556089393200
2018-06-29,1392.99,1397.74,1377.15,1395.0,117598216,5404132747858,1483650945618195
2018-07-02,1392.64,1396.73,1362.47,1362.47,130370335,5274203637517,1449141338148010
2018-07-03,1372.16,1373.29,1352.6,1365.21,127012655,5499623868350,1451085321641785
2018-07-04,1365.9,1371.22,1357.8,1360.51,91969641,4337385568454,1446003655562280
2018-07-05,1359.78,1366.37,1348.22,1357.95,90638421,4275196852299,1442122395207605
2018-07-06,1359.85,1373.47,1349.89,1366.2,128486376,5723417002855,1452365787322100
2018-07-09,1369.16,1381.69,1363.51,1375.35,102004883,4807705117477,1461904980075645
2018-07-10,1384.63,1387.88,1377.95,1379.51,103901746,4252915791162,1465643857048670
2018-07-11,1368.42,1374.66,1358.89,1369.72,126780266,4908924027809,1455131888805460
2018-07-12,1372.1,1380.95,1366.92,1371.63,122373516,5498672635422,1459167712399170
2018-07-13,1377.78,1392.13,1377.73,1390.89,116816345,5527769996635,1472107481846090
2018-07-16,1391.52,1395.34,1383.13,1384.68,90163082,4283792745213,1467325279299560
2018-07-17,1385.29,1387.19,1377.21,1381.17,135163740,4477976615045,1465872558092980
2018-07-18,1391.66,1396.43,1376.36,1378.38,118614001,4729050837739,1466242008682795
2018-07-19,1384.04,1385.06,1371.3,1373.49,153334396,5615149114018,1460699439244095
2018-07-20,1372.75,1379.48,1364.79,1376.79,122716991,4747753817929,1465361347235770
2018-07-23,1376.21,1376.21,1357.54,1360.57,132473864,5592604427921,1450106247553520
2018-07-24,1362.96,1368.18,1355.75,1364.89,141978445,5573558461734,1455655413239455
2018-07-25,1367.47,1372.43,1357.65,1360.27,135994300,6361222461443,1449790317287915
2018-07-26,1367.23,1376.72,1361.68,1371.73,135800292,6180321594345,1460528607090975
2018-07-27,1373.07,1375.89,1368.9,1375.67,102143085,4840075019536,1463884725534395
2018-07-30,1371.92,1375.27,1366.39,1372.54,93893306,4306508812376,1461460517471930
2018-07-31,1370.93,1375.83,1367.02,1374.62,107109746,4620361459066,1463945059214765
2018-08-01,1379.05,1387.01,1378.8,1383.05,109604558,4889836965345,1473027929768990
2018-08-02,1380.66,1381.5,1355.58,1359.14,107574519,4599412760261,1448228425756980
2018-08-03,1363.86,1369.86,1359.99,1369.05,108378351,4039724489087,1459673091103260
2018-08-06,1369.71,1376.71,1364.18,1366.15,131991797,4518269920384,1456149623332800
2018-08-07,1368.86,1375.41,1361.38,1374.6,119221861,4574173172206,1466041769986770
2018-08-08,1378.42,1381.01,1372.35,1374.42,102971515,4869371659732,1466705844361860
2018-08-09,1374.2,1376.6,1367.3,1376.6,116833182,6103202690154,1469559128477370
2018-08-10,1370.3,1370.91,1356.98,1360.15,122754693,5845709664288,1455362177173515
2018-08-13,1349.06,1352.41,1332.18,1339.63,127658598,5365896969945,1432423866199390
2018-08-14,1340.72,1348.32,1338.88,1345.91,104611238,4525867524093,1439163081897085
2018-08-16,1327.18,1337.16,1319.2,1333.95,126915282,5597541463360,1427128516439350
2018-08-17,1336.14,1340.24,1333.01,1337.15,104412315,4356149474293,1431121186545605
2018-08-20,1342.68,1347.95,1334.59,1336.32,100554349,4050786931075,1430279022429720
2018-08-21,1336.59,1356.11,1334.1,1353.83,118077221,5082107396126,1446984854044290
2018-08-22,1356.33,1361.79,1353.79,1357.14,117240448,5003838912114,1448347162344905
2018-08-23,1362.74,1363.65,1353.91,1363.56,104760412,4517369785427,1454738002683670
2018-08-24,1359.05,1372.13,1355.44,1370.51,99266994,4330451959936,1462268038570875
2018-08-27,1373.85,1379.48,1369.94,1377.18,117082967,5072852553010,1468323741252640
2018-08-28,1386.03,1386.82,1375.47,1378.07,118997142,5214245320796,1469529439864915
2018-08-29,1378.77,1382.56,1375.89,1382.27,108282511,4466002494356,1473747614547715
2018-08-30,1384.03,1390.8,1379.18,1382.2,103842942,4697402691633,1469713866464395
2018-08-31,1375.11,1393.26,1373.35,1393.26,148029461,5999386203026,1481554006835510
2018-09-03,1389.28,1390.14,1378.32,1381.53,104270188,4246457267080,1470733256862665
2018-09-04,1383.01,1391.25,1379.27,1389.4,102027815,4372502107179,1478193954959915
2018-09-05,1385.62,1387.68,1368.92,1371.45,145385904,5107199240949,1460772420524690
2018-09-06,1368.61,1375.27,1365.87,1367.98,151836108,5361493532069,1457916299639425
2018-09-07,1359.12,1366.16,1351.75,1361.95,168500465,6210116332247,1453705818335015
2018-09-10,1359.67,1366.87,1359.14,1365.37,115713570,4943740486336,1457115892511605
2018-09-11,1364.17,1370.46,1355.93,1360.78,138939231,5630226006228,1453611991928525
2018-09-12,1362.46,1364.92,1354.87,1361.83,156266226,6380674431774,1454687914413900
2018-09-13,1362.89,1366.4,1359.12,1363.04,132214275,6725438809434,1457329629365170
2018-09-14,1375.23,1385.08,1374.41,1384.5,169352365,6390704108213,1478060113310400
2018-09-17,1382.73,1382.84,1370.14,1375.02,131283857,5054357411744,1468446681283570
2018-09-18,1365.53,1380.83,1365.33,1379.07,124987179,5525201808904,1474149907964150
2018-09-19,1385.43,1385.81,1376.25,1381.55,147611934,6798952845500,1475311434556675
2018-09-20,1385.36,1398.94,1384.17,1391.06,177726245,7373613545698,1484474595640210
2018-09-21,1395.13,1399.42,1390.96,1399.42,158434063,8064873129394,1494457072078495
2018-09-27,1393.95,1408.18,1393.95,1408.15,164153228,7264100069019,1505084411133015
2018-09-28,1408.28,1408.86,1394.93,1398.23,157894173,6914135697388,1496214514900410
2018-10-01,1403.0,1404.77,1392.3,1396.43,113007235,5213593835734,1493581949995265
2018-10-02,1396.66,1399.0,1376.19,1376.51,126346443,5749779554599,1472396766609495
2018-10-04,1376.81,1376.81,1352.72,1355.38,139902136,7077786435468,1449822101588355
2018-10-05,1353.15,1359.23,1341.93,1350.9,136488269,6329088918029,1444114196915260
2018-10-08,1345.26,1356.55,1343.74,1343.74,98947529,4539306953101,1435888100828385
2018-10-10,1345.5,1346.21,1328.84,1333.26,153692005,8682731986128,1422024388194575
2018-10-11,1302.89,1308.88,1274.15,1274.19,191690199,8273607414273,1359780678950550
2018-10-12,1277.38,1304.0,1275.73,1296.44,137969863,6430024809235,1382245077049510
2018-10-15,1292.3,1294.17,1281.56,1284.34,108258342,4869023825974,1369832700734110
2018-10-16,1291.73,1295.69,1280.79,1284.58,89399732,3918978829798,1370348923369935
2018-10-17,1300.07,1308.09,1293.81,1298.98,105832861,5139054302310,1384728091715315
2018-10-18,1293.73,1298.94,1285.53,1286.4,90893506,3992995644403,1371462204335550
2018-10-19,1275.29,1294.96,1269.1,1293.37,120237889,4890755419712,1378717891131005
2018-10-22,1284.81,1299.2,1281.09,1297.48,91672815,3828143155125,1383313559971970
2018-10-23,1287.75,1288.99,1256.22,1264.22,119078521,6768445498729,1346173675036060
2018-10-24,1272.04,1273.01,1252.99,1256.61,142947363,6818586984439,1339977774287895
2018-10-25,1224.09,1237.68,1217.1,1235.43,166404011,8060289809523,1319160369165655
2018-10-26,1237.78,1237.78,1203.95,1215.64,148538219,6739768772142,1295951750030105
2018-10-29,1216.72,1228.6,1200.57,1202.05,150302862,6590257882802,1278418639189050
2018-10-30,1197.36,1222.7,1196.81,1213.17,166629701,7126196951850,1290463620863865
2018-10-31,1218.12,1219.34,1205.48,1218.34,141923428,6139642252978,1296650058369250
2018-11-01,1222.13,1233.08,1213.52,1214.26,149575550,6183458420447,1292180505966160
2018-11-02,1229.46,1261.23,1227.96,1260.65,159366782,6868683187051,1340128807844245
2018-11-05,1250.13,1251.12,1234.17,1250.04,112700411,4823279696473,1328226625154645
2018-11-06,1254.49,1258.44,1242.13,1256.16,116357418,5086412157715,1335691704621655
2018-11-07,1255.72,1266.41,1246.82,1250.15,162827048,6108875488030,1328568161949570
2018-11-08,1270.77,1277.1,1257.88,1258.22,139752310,6015658199596,1336885761902905
2018-11-09,1258.7,1263.65,1251.24,1253.6,113876780,5314893919203,1331736353020300
2018-11-12,1240.36,1256.01,1240.0,1251.72,115226950,5827933224676,1325542702661450
2018-11-13,1230.67,1245.11,1220.15,1244.04,126470291,6073839968191,1319883202716890
2018-11-14,1243.47,1245.38,1235.64,1240.91,124205432,5677018563042,1317802207065160
2018-11-15,1237.32,1254.59,1235.8,1254.45,107132580,4814024318278,1332453535962195
2018-11-16,1260.91,1264.6,1253.37,1256.55,116494473,4971849969426,1335421244500725
2018-11-19,1258.56,1267.92,1254.29,1261.54,114035900,5036550798039,1341349023345015
2018-11-20,1243.85,1253.0,1243.42,1247.6,124132013,5468737753950,1328056012578680
2018-11-21,1230.65,1244.01,1225.66,1243.31,118316043,5175279370715,1324805974655450
2018-11-22,1244.61,1247.51,1237.98,1241.04,95817122,4090805432377,1320733127083895
2018-11-23,1242.8,1244.74,1227.32,1233.51,84830480,3608790811322,1311763882432710
2018-11-26,1234.28,1251.6,1234.19,1250.64,101686927,4374828020584,1329604174349675
2018-11-27,1255.98,1262.95,1247.91,1260.91,100544393,4467301682211,1339930260759500
2018-11-28,1263.45,1266.44,1257.13,1266.26,113726774,4562904572064,1345309361135835
2018-11-29,1283.4,1285.2,1265.06,1268.46,120466426,5238395428887,1348151037684835
2018-11-30,1270.15,1274.81,1254.16,1256.69,174391285,7080450391512,1337383529459400
2018-12-03,1276.56,1282.49,1267.44,1279.8,123200961,5292311080423,1360897507539100
2018-12-04,1275.04,1277.93,1261.17,1267.17,108597773,4902457015718,1347554636515545
2018-12-05,1248.99,1262.38,1248.75,1258.65,103367522,4278965014881,1338774792916545
2018-12-06,1252.63,1252.63,1234.54,1236.94,115203731,5024170612893,1316891318096625
2018-12-07,1245.61,1248.73,1236.53,1242.93,91346551,3988755726380,1322343984982045
2018-12-10,1225.48,1233.39,1220.75,1228.17,103132946,4502884489739,1308113893434450
2018-12-11,1230.58,1230.85,1220.1,1223.47,96676829,5230616024970,1306583756199690
2018-12-12,1229.71,1243.39,1228.06,1241.89,111389666,4938997640638,1308026644221090
2018-12-13,1244.67,1252.9,1240.1,1246.29,172941844,7865721699441,1315014533582315
2018-12-14,1246.93,1246.93,1221.79,1226.87,171171460,6148369568185,1306632770710060
2018-12-17,1227.83,1232.57,1224.37,1229.38,144618047,5273661776515,1307883285913010
2018-12-18,1219.69,1232.04,1217.64,1224.46,152852862,5366602341302,1303438039284195
2018-12-19,1228.86,1237.69,1225.4,1236.36,125013653,4978529632558,1316234312445620
2018-12-20,1225.98,1233.46,1217.58,1225.54,123863288,5366274833738,1304495740839130
2018-12-21,1220.41,1227.7,1218.31,1227.69,135494969,5632706023145,1306901425188310
2018-12-24,1220.8,1227.32,1217.91,1224.32,106831249,4195581460411,1303015245371815
2018-12-26,1208.1,1215.64,1200.99,1210.44,147344789,6164915495275,1289407368611530
2018-12-27,1215.35,1215.56,1204.77,1208.44,127856000,5700806088265,1285460924831730
2018-12-28,1213.25,1218.57,1211.5,1215.06,107769319,4141426092746,1292762819284815
2019-01-02,1221.64,1223.47,1193.77,1197.02,111211575,4392187016841,1271537073075890
2019-01-03,1197.28,1198.39,1182.21,1183.92,140973765,5271465102896,1259769230098855
2019-01-04,1182.99,1195.02,1177.32,1194.23,131220775,5400552677598,1271921188776450
2019-01-07,1209.54,1218.32,1207.02,1210.8,129402711,5006245974595,1288743714959950
2019-01-08,1209.71,1214.66,1201.08,1202.29,156253219,5020631465141,1280259471913865
2019-01-09,1208.47,1230.85,1208.17,1228.73,141194690,5469229150886,1305753928477990
2019-01-10,1229.3,1234.35,1224.29,1229.01,138689430,5413585549430,1305390332608100
2019-01-11,1233.67,1237.97,1228.83,1235.8,116866678,4314073789013,1312569402777995
2019-01-14,1231.73,1233.44,1222.17,1225.33,106934837,4259534590933,1303192409806090
2019-01-15,1228.31,1247.47,1227.12,1247.19,121070741,4641693969234,1323963728188520
2019-01-16,1247.61,1252.88,1242.8,1252.6,119049438,4528666029505,1328630131019775
2019-01-17,1254.59,1260.63,1250.52,1253.46,144403288,5306273463275,1327955672658290
2019-01-18,1258.97,1263.53,1257.15,1263.47,123830469,4703403382027,1339174563446490
2019-01-21,1268.3,1268.89,1255.84,1263.09,127368777,4796531294513,1337941966866340
2019-01-22,1263.81,1265.98,1252.18,1257.97,98356276,4051413483110,1334038577432870
2019-01-23,1251.48,1265.36,1250.11,1262.41,116194188,4752324226229,1339765402594340
2019-01-24,1263.67,1276.16,1262.22,1276.05,147422120,5511301071798,1351618354129305
2019-01-25,1279.03,1298.62,1277.99,1298.19,150106024,6392506667623,1372933720899720
2019-01-28,1302.22,1306.91,1293.33,1298.89,163760335,5819494357222,1373473073454440
2019-01-29,1296.16,1304.32,1289.05,1304.32,147369675,5508865992093,1377773414897370
2019-01-30,1303.8,1320.38,1301.17,1320.33,167769684,6096303853044,1392621411083325
2019-01-31,1330.57,1331.11,1318.09,1318.11,189638462,7203043002376,1391654534071755
2019-02-01,1323.32,1328.68,1316.39,1317.93,207357514,6517318128765,1390334620325845
2019-02-07,1325.65,1326.67,1315.0,1319.08,179887654,6074282945387,1391780554004245
2019-02-08,1310.76,1311.93,1298.05,1300.75,148869139,5351083946076,1374413753566770
2019-02-11,1302.22,1304.05,1294.6,1303.69,125460944,4902104445428,1377597678037240
2019-02-12,1304.15,1312.82,1301.18,1309.84,143979818,5698898428908,1383055083703520
2019-02-13,1316.49,1318.67,1313.14,1316.72,133573224,5119260999544,1390652221291700
2019-02-14,1313.82,1332.48,1307.6,1332.48,164278731,6141532845223,1406028488334175
2019-02-15,1322.83,1322.83,1306.91,1312.4,127649917,5075299529867,1386939309842900
2019-02-18,1320.02,1326.45,1315.78,1321.23,111899889,4538534326355,1396676658662345
2019-02-19,1319.18,1323.06,1309.37,1317.94,111396879,4609059544566,1393836928290070
2019-02-20,1325.06,1336.8,1323.39,1333.19,144894329,5626373314655,1409973976965200
2019-02-21,1329.35,1337.25,1322.66,1333.02,131168284,5194084672743,1409054766355735
2019-02-22,1328.15,1333.92,1324.46,1333.92,108525813,4201954478649,1409859707232485
2019-02-25,1340.21,1340.73,1330.86,1336.02,112279250,4654840291985,1412012084261570
2019-02-26,1334.29,1337.36,1327.62,1331.42,129178172,4913838975827,1407928655967790
2019-02-27,1335.69,1338.13,1331.95,1335.69,114854117,4995290049908,1413220519678380
2019-02-28,1333.15,1335.57,1312.51,1312.51,205985886,8170373811856,1390214405813090
2019-03-04,1323.62,1326.51,1308.45,1309.99,172329373,6681781834197,1387931310597215
2019-03-05,1305.17,1307.93,1297.14,1301.31,139934625,5303816897281,1380319908979420
2019-03-06,1300.04,1300.81,1292.78,1298.15,119925295,4855224140079,1377250459467970
2019-03-07,1295.67,1303.45,1286.14,1292.62,124914928,4927322712471,1370378522048070
2019-03-08,1284.73,1288.81,1275.51,1275.51,112079617,4428099398215,1352822569726100
2019-03-11,1278.4,1281.93,1269.72,1277.42,107348930,4291317801336,1354250216601920
2019-03-12,1288.48,1294.49,1287.2,1291.3,119931137,4993562838260,1368102393361240
2019-03-13,1287.94,1289.51,1275.53,1283.86,109494533,4585460066691,1361975399110085
2019-03-14,1287.75,1290.75,1278.53,1285.46,147880004,5993703429167,1363969390409370
2019-03-15,1284.62,1301.32,1284.15,1298.06,182275132,6994656010956,1376970657238495
2019-03-18,1300.11,1302.77,1293.73,1298.58,96336348,3960277837759,1378257866243660
2019-03-19,1300.87,1301.17,1293.84,1296.67,85748934,3600363413730,1376136550439670
2019-03-20,1293.12,1298.21,1281.35,1297.62,96701935,3906639566381,1376159736914720
2019-03-21,1302.73,1315.99,1298.83,1306.58,141063069,6144073153551,1381270843048320
2019-03-22,1313.73,1315.82,1304.98,1309.98,181461131,7015504215478,1382768577746940
2019-03-25,1291.22,1291.64,1282.03,1283.26,123215227,4178793011669,1355272428448310
2019-03-26,1288.14,1288.55,1281.18,1285.19,116212275,3988066336239,1358252985996985
2019-03-27,1283.08,1287.09,1272.77,1281.73,117259075,4170472553778,1354165933515970
2019-03-28,1271.88,1277.02,1266.43,1271.42,123102653,4080051900002,1343507180312375
2019-03-29,1277.52,1281.73,1268.09,1279.71,140646517,5005497280807,1352415727559825
2019-04-01,1288.07,1299.2,1288.07,1296.45,114919240,4212591809073,1369716100454435
2019-04-02,1302.86,1305.84,1299.73,1302.64,109276291,4202589656439,1375563294377165
2019-04-03,1303.58,1320.5,1300.45,1320.5,125966357,5382762409602,1393114572153305
2019-04-04,1318.95,1329.37,1316.99,1322.53,115070433,4546156251994,1394673021681475
2019-04-05,1321.86,1328.46,1320.71,1323.86,100198028,3656361455702,1395660150039005
2019-04-08,1328.95,1329.17,1317.19,1323.05,106406659,4173639750820,1395640486839500
2019-04-09,1323.83,1330.26,1317.96,1324.67,116267557,4597321582151,1397734113273930
2019-04-10,1319.12,1330.73,1317.42,1330.43,116380655,4654194925940,1403391216416290
2019-04-11,1332.43,1334.62,1324.57,1329.56,166102621,5511531662884,1402942353104400
2019-04-12,1327.01,1334.56,1322.06,1334.0,183654612,5029454619155,1407585855116495
2019-04-15,1339.56,1344.47,1337.58,1338.53,170140950,5988473066445,1413413763046475
2019-04-16,1337.96,1344.62,1335.48,1344.02,254185289,5938278763742,1418228585407105
2019-04-17,1344.39,1346.5,1340.1,1341.78,126775793,4621762520145,1416358535277310
2019-04-18,1343.87,1344.98,1317.97,1320.18,132069932,5247188190697,1394864520970750
2019-04-19,1326.58,1328.26,1321.39,1322.25,100054206,3711978209485,1397277654075270
2019-04-22,1323.43,1330.27,1316.13,1322.24,113711416,3600461176697,1397372567157015
2019-04-23,1322.39,1326.67,1319.62,1324.86,113867243,3842947529572,1400125822341960
2019-04-24,1331.03,1331.04,1304.89,1312.59,146535604,5336484190312,1388482728633700
2019-04-25,1308.89,1314.36,1304.35,1307.94,127365030,4653960343790,1381329959388485
2019-04-26,1299.27,1305.8,1293.5,1300.65,117162705,4366250763652,1373934852061790
2019-04-29,1303.75,1325.01,1302.85,1325.01,101591916,3840594978603,1398085306895470
2019-04-30,1322.68,1324.12,1306.69,1317.85,121507692,4450653893533,1390067537874680
2019-05-02,1310.91,1325.96,1309.95,1322.64,118113169,4348935561132,1395132816599055
2019-05-03,1320.64,1322.21,1309.98,1312.66,117337713,4014845880220,1384804073258775
2019-05-07,1299.34,1303.73,1290.81,1301.39,136955445,4545349319236,1372172103048540
2019-05-08,1285.66,1303.45,1285.64,1295.17,111611731,4209919661833,1365268191564310
2019-05-09,1289.73,1293.29,1254.07,1254.07,185866892,7051533140342,1322938795934930
2019-05-10,1264.2,1268.75,1246.78,1258.0,133413173,5252480258651,1326500877619820
2019-05-13,1248.21,1255.8,1240.91,1241.28,104612712,3882188570111,1307388416307680
2019-05-14,1228.4,1249.46,1226.46,1240.91,123956277,4794251600491,1308348623271365
2019-05-15,1241.04,1253.09,1237.2,1247.64,110206836,4189268234516,1315828233625960
2019-05-16,1248.94,1249.76,1227.98,1231.06,120548655,4404078468963,1299023394484435
2019-05-17,1239.95,1241.1,1221.9,1223.51,114358864,4351802261864,1291091162159395
2019-05-20,1230.7,1238.21,1221.92,1224.48,97737655,3766086635621,1290498832570540
2019-05-21,1225.38,1239.66,1223.31,1228.96,122168905,4964444312718,1293688966797675
2019-05-22,1233.57,1235.46,1219.54,1231.04,93709302,3609190051326,1295552922439315
2019-05-23,1230.06,1231.86,1220.18,1227.9,100335764,3943721896391,1291568921464945
2019-05-24,1220.32,1226.62,1212.97,1218.75,119032225,4068094698143,1282442661509500
