date,Breadth_20D,Momentum_20D,Dispersion_20D,Leader,Leader_Momentum_20D,Leadership_Gap_20D,NAVER_Momentum_20D,Semiconductor_Momentum_20D,Auto_Momentum_20D,Finance_Momentum_20D,NAVER_Relative_Strength,Semiconductor_Relative_Strength,Auto_Relative_Strength,Finance_Relative_Strength
2025-07-31,0.49,-0.0030025064780807,0.0213009512347841,005930.KS,0.11912224753057576,0.1261152101925882,-0.07114620361864443,0.050584554539292004,-0.006992962662012436,-0.051325871460758066,-0.06548701788607825,0.05624374027185819,-0.001333776929446251,-0.04566668572819188
2025-08-01,0.49,-0.0194074500217124,0.0214452692276706,005930.KS,0.08846757110081338,0.09084292957130646,-0.09638554446060843,0.021128403176009336,-0.002375358470493083,-0.05441568721529855,-0.07420158770173216,0.043312359934885615,0.019808598288383196,-0.03223173045642227
2025-08-04,0.5,-0.0083326572330297,0.021034600187851,005930.KS,0.12965963782550682,0.11766930741925252,-0.09179689873091779,0.040844610366117085,0.011990330406254301,-0.05244757503134545,-0.08168391420616283,0.05095759489087204,0.022103314931009255,-0.0423345905065905
2025-08-05,0.4899999999999999,-0.0209942372891958,0.0204594032901635,005930.KS,0.13843644316106452,0.14080601959793382,-0.10077517292465021,0.036416785774421756,-0.002369576436869303,-0.07868851782544795,-0.07897523379702542,0.058216724902046546,0.019430362690755487,-0.056888578697823156
2025-08-06,0.5,-0.0109370335892334,0.0209426974643744,005930.KS,0.13907291880446593,0.13429960245803452,-0.10039370262289182,0.029500838624451242,0.004773316346431411,-0.023648694522933944,-0.08834022191279345,0.041554319334549616,0.016826797056529785,-0.01159521381283557
2025-08-07,0.51,-0.0098946715018515,0.0202430148133641,005930.KS,0.15573765070713086,0.13410317507367076,-0.09248555370507339,0.018946314379074625,0.021634475633460104,-0.015410943905106889,-0.0828116750613592,0.028620193022788808,0.03130835427717429,-0.005737065261392704
2025-08-08,0.5,-0.0158703496078121,0.0201856995688036,005930.KS,0.1469648106089183,0.1253303349754582,-0.09288534219355349,0.008966291743284283,0.021634475633460104,-0.024592251400811116,-0.0773032352986863,0.024548398638151468,0.03721658252832729,-0.009010144505943929
2025-08-11,0.48,-0.0276190251007347,0.0203596130250489,005930.KS,0.1360000880917709,0.1567375060368369,-0.1044177101549224,0.013000080141382209,-0.020737417945066006,-0.04127524405605332,-0.07633166778026694,0.041086122516037674,0.007348624429589456,-0.013189201681397856
2025-08-12,0.49,-0.0225929341525203,0.019733846462695,005930.KS,0.11616937172126307,0.10669068237337842,-0.10621244425313259,0.008670946554293901,0.00947868934788465,-0.03829299483100135,-0.08267547292760029,0.0322079178798262,0.03301566067341695,-0.014756023505469052
2025-08-13,0.52,0.0030303118942496,0.0190563862937581,005930.KS,0.1112828253756406,0.07031899796385455,-0.0999999621060833,0.025236045613891644,0.04096382741178606,0.01693844788076415,-0.10167484298893334,0.023561164731041605,0.03928894652893602,0.015263566997914113
2025-08-14,0.5,0.0121589150727585,0.0170122570422369,005930.KS,0.07346316737015512,0.0377489559882318,-0.07802878498062604,0.04971862692281226,0.03571421138192332,-0.00598519982164647,-0.0882562810656811,0.039491130837757196,0.025486715296868256,-0.016212695906701536
